cycle,order,round,model,tokenizer_sha256,contract,shape,input_bytes,batch,parent_elapsed_ns,candidate_elapsed_ns,total_bytes,ratio,log_ratio
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,140-byte batch 512,140,512,46093579,36308290,2150400,1.2695056418244979,0.23862756628387327
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,140-byte batch 512,140,512,41088640,36469309,2150400,1.1266635186315157,0.11926062670887486
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,4 KiB single,4096,1,86501809,86206069,2097152,1.0034306169325502,0.0034247457902096853
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,4 KiB single,4096,1,140588928,79920540,2097152,1.759108834850215,0.5648073369796264
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,4 KiB single,4096,1,81937759,79632400,2097152,1.0289500128088567,0.02853887725489413
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,4 KiB single,4096,1,89419739,85537679,2097152,1.045384210156088,0.044384483065615855
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,4 KiB single,4096,1,83934599,75633839,2097152,1.109749288278227,0.10413412339657051
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,4 KiB single,4096,1,77912649,77299609,2097152,1.007930699882324,0.007899417169037299
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,64 KiB single,65536,1,82082800,67257550,2097152,1.2204250675203008,0.19919921406265192
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,64 KiB single,65536,1,82055240,60941030,2097152,1.3464695296420162,0.2974860037093602
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,64 KiB single,65536,1,69441209,60658770,2097152,1.1447843238496263,0.13521625581347216
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,64 KiB single,65536,1,66293170,59996429,2097152,1.1049519297223507,0.09980183150974456
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,64 KiB single,65536,1,76664959,65618280,2097152,1.1683475854594176,0.15559043042542497
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,64 KiB single,65536,1,57538329,57441709,2097152,1.0016820530183042,0.0016806399514729335
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 1,140,1,119484298,113586619,2097200,1.0519223043341046,0.050619256392370804
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 1,140,1,113540579,105741909,2097200,1.0737519312234092,0.07115899289297296
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 1,140,1,117101789,108296919,2097200,1.0813030516592999,0.07816684317872609
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 1,140,1,101655499,97397349,2097200,1.0437193624233037,0.04279064338521498
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 1,140,1,142274118,96093839,2097200,1.4805748160399752,0.39243040158865483
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 1,140,1,106710789,107287769,2097200,0.9946221269639786,-0.005392385850652473
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 32,140,32,70281599,65788780,2101120,1.0682915688663022,0.06606070783550297
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 32,140,32,66386610,61870270,2101120,1.0729969337454,0.07045560599806637
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 32,140,32,64946219,65625709,2101120,0.9896459785295424,-0.01040799725162121
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 32,140,32,79922379,68162019,2101120,1.1725353822045677,0.15916839760330287
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 32,140,32,68506500,64043470,2101120,1.0696875106861012,0.0673665597322955
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 32,140,32,76266479,64213549,2101120,1.1877007296388493,0.17201927812711812
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 512,140,512,29929640,27603610,2150400,1.0842654276016797,0.08090273245542516
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 512,140,512,33268960,27785099,2150400,1.1973669771700293,0.18012496034981634
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 512,140,512,30327619,27308759,2150400,1.1105454846922924,0.10485132226393425
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 512,140,512,30679159,27503589,2150400,1.1154602041209967,0.10926705888069073
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 512,140,512,30225039,26772790,2150400,1.128946180058186,0.1212846135779188
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 512,140,512,30788340,28133920,2150400,1.0943494543241752,0.09016008107775576
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,4 KiB single,4096,1,79212450,72683560,2097152,1.0898262275540713,0.08601825926933393
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,4 KiB single,4096,1,78687009,76900070,2097152,1.0232371570012875,0.022971285127916876
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,4 KiB single,4096,1,87451579,81645219,2097152,1.0711169627703492,0.06870199443865027
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,4 KiB single,4096,1,76753540,71798959,2097152,1.0690063069020264,0.06672953184030916
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,4 KiB single,4096,1,75403210,69210508,2097152,1.0894763263405032,0.0856971462453993
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,4 KiB single,4096,1,99777529,69612910,2097152,1.433319322522216,0.35999295899913114
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,64 KiB single,65536,1,65017319,49610809,2097152,1.3105474454165824,0.27044494718288437
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,64 KiB single,65536,1,75597738,55264729,2097152,1.367920179252123,0.31329146899810867
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,64 KiB single,65536,1,56024398,48937610,2097152,1.1448127115320916,0.13524105291272426
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,64 KiB single,65536,1,65908610,51009069,2097152,1.2920959212174603,0.2562656450329523
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,64 KiB single,65536,1,76921839,52212469,2097152,1.4732465342713443,0.38746849229554486
